,1,2,3,4,5
0,0.0011923386801034213,0.0,0.0,0.0,0.0
1,0.0009772990096360444,0.0,0.0,0.0,0.0
2,0.0007326131911948323,0.0,0.0,0.0,0.0
3,0.0006019028162583709,0.0,0.0,0.0,0.0
4,0.0004926283666864037,0.0,0.0,0.0,0.0
5,0.00048201340939849616,0.0004687633874360472,0.0,0.0,0.0
6,0.00041786425206810234,0.00041959835216403006,0.0,0.0,0.0
7,0.00041019559684209525,0.0003832961798645556,0.0,0.0,0.0
8,0.0003708956283517182,0.00035818601651117207,0.0,0.0,0.0
9,0.0003460934802191332,0.0003225171487312764,0.0,0.0,0.0
10,0.0006417684888467193,0.000619897742010653,0.0004021764975972474,0.0,0.0
11,0.0005473852081224322,0.0005052979779895395,0.00034553355649113656,0.0,0.0
12,0.000680423884652555,0.0006170103644952178,0.0003033652292797342,0.0,0.0
13,0.0006877136166207492,0.0006218536583706736,0.00030350865758955477,0.0,0.0
14,0.0006810588393360376,0.0006288171414285898,0.0002849595485487953,0.0,0.0
15,0.0012045906350016593,0.001107439336553216,0.00031340486790286376,0.0003165963930543512,0.0
16,0.0013715550050139428,0.0012325409688055515,0.0002940911435522139,0.00028568439091322944,0.0
17,0.0014821477606892586,0.0014008518025279044,0.00033083208405878395,0.0003146864478476346,0.0
18,0.0016627742007374764,0.0015246770240366458,0.00032834636266343295,0.0002986024822574109,0.0
19,0.0014997076541185378,0.0013253502942621707,0.0002858455584035255,0.000253573018903262,0.0
20,0.0027809638261795046,0.002542589208483696,0.0005486089926213026,0.0003138765513431281,0.000327200388093479
21,0.0030201492577791216,0.0027406787529587746,0.0005705431488342584,0.0003260561068542302,0.00032088928683660924
22,0.00347508205473423,0.0031656780153512957,0.0006280872290953994,0.00032156048777978865,0.00028529209634871224
23,0.003760279557108879,0.0033464159935712814,0.0006862720681354404,0.0003417320792214014,0.0002848983119998593
24,0.0038683407753705976,0.0034687705159187317,0.0007171351369470358,0.0003375212060054764,0.0002745431058225222
