,1,2,3,4,5
0,0.0005775613346602768,0.0,0.0,0.0,0.0
1,0.000528292140411213,0.0,0.0,0.0,0.0
2,0.0004566339746583253,0.0,0.0,0.0,0.0
3,0.0004246944595593959,0.0,0.0,0.0,0.0
4,0.00042438911594217644,0.0,0.0,0.0,0.0
5,0.00033144911826821043,0.00033417483133380303,0.0,0.0,0.0
6,0.00032796213314286436,0.0003265449480735697,0.0,0.0,0.0
7,0.0003234910085535375,0.00031891863654600456,0.0,0.0,0.0
8,0.00030704917669063434,0.0003011156886146637,0.0,0.0,0.0
9,0.0003090582220655051,0.00030051424655539447,0.0,0.0,0.0
10,0.00039231086641084405,0.000369272727612406,0.0004275481507065706,0.0,0.0
11,0.00040184721352998166,0.00038055411465466024,0.0003793516269128304,0.0,0.0
12,0.0004263994926819578,0.0004069110800977796,0.00035082469773478804,0.0,0.0
13,0.00038969373893924056,0.00037466630244161934,0.00033492819940438495,0.0,0.0
14,0.0004317192532354966,0.00040795710717793555,0.00033269380176207053,0.0,0.0
15,0.0005408042069990188,0.0005106072726659477,0.00032121429276885463,0.0004178870524046943,0.0
16,0.000582637410517782,0.0005417083785869181,0.00032266805908293464,0.0003955302669666708,0.0
17,0.0005867642263881862,0.0005557567717507482,0.0003215118304593489,0.00038100942834280434,0.0
18,0.0005945577392354607,0.0005599637226201594,0.00031377876546466725,0.0003693992119282484,0.0
19,0.0006264190622605383,0.0005872052660211921,0.0003141233279427979,0.0003598422230221331,0.0
20,0.000930454857647419,0.0008508345175534486,0.00038017063026782126,0.0003764424119144678,0.0005620209282729775
21,0.0010295696087181568,0.0009412855878472328,0.00039974222352029756,0.00037801705113379286,0.0005258531243540346
22,0.0010653356350958348,0.0009741521053016186,0.00040654194180388,0.00037454422540031374,0.0005016655076295137
23,0.001142583404481411,0.001032992073893547,0.0004175385373644531,0.0003776149420882575,0.0004853467059554532
24,0.0011303443655371666,0.0010337693102657796,0.0004137351843295619,0.00037217175855766983,0.00047005754665005954
