,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0005611856410745531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0004499540063319728,0.0004183127469907049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0006754226918332279,0.0005987122506368905,0.0003169147176318802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0010249591797590256,0.0009299262311309576,0.0002958726827404462,0.0002797952227992937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.00396920637190342,0.00360111987888813,0.0007503376726061106,0.00039390881154686215,0.00033101169696892613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.008556563937664031,0.007942371761798859,0.002604548770189285,0.0013349091529846191,0.000507842431217432,0.00030553343270439654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.012590466904640198,0.012185050559043883,0.006065524852275848,0.0035608042299747466,0.0013937061397358776,0.0003728199125849642,0.0003322256718296558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.01473998863697052,0.014542821598052978,0.0085993168592453,0.005737913888692856,0.002490577481687069,0.0005028785604226869,0.0002919970491726417,0.00030192499201511964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.01905751588344574,0.01891053020954132,0.013099535322189331,0.009953151404857636,0.005434738296270371,0.001184780680318363,0.00044822144878271504,0.0003585845988651272,0.00030980348282610065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.019643054962158204,0.01997392394542694,0.015134899187088012,0.012870652174949647,0.009040875172615051,0.003120390337705612,0.0012390362376347183,0.0007903093356173486,0.00038426339398138227,0.00029953685289947315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.020110483837127685,0.020909766483306884,0.017413364124298097,0.01586022789478302,0.01330931944847107,0.007807352876663208,0.004139425712823868,0.0026831407576799393,0.0011743325729854405,0.0004886469785007648,0.00031684690430702176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.023146845436096193,0.023844140338897705,0.02161319160461426,0.020028265762329103,0.017482664942741394,0.012211827850341797,0.008296490430831908,0.0061556187748908996,0.0032424058586359022,0.0011114962917752563,0.0003239223925280385,0.0002688795594556723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.023850445556640624,0.024292568349838256,0.02391240177154541,0.022985700130462645,0.02051606686115265,0.015137792181968689,0.011533942019939422,0.00938842535018921,0.006104736715555191,0.0026351868212223053,0.000721262997854501,0.00040715215587988494,0.0003335638073680457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.02559214415550232,0.02573093557357788,0.026149882173538207,0.026048594141006468,0.02478370690345764,0.02003343267440796,0.01641141104698181,0.01420475091934204,0.010143722212314606,0.005400192546844483,0.0013800412274897098,0.0005437518300488592,0.0003030636424489785,0.0002769066425797064,0.0,0.0,0.0,0.0,0.0,0.0
14,0.022410076427459718,0.0219472797870636,0.021451876878738403,0.021405086278915405,0.021401594972610474,0.019789177942276002,0.0181719229221344,0.01680126633644104,0.014228627157211304,0.010708151149749755,0.004741616195440292,0.002244018925726414,0.0009333863310515881,0.0004049578424310312,0.0002913424677681178,0.0,0.0,0.0,0.0,0.0
15,0.024400267696380616,0.023415062713623046,0.02374180727005005,0.02420053634643555,0.02523819065093994,0.025204206418991088,0.023520330381393433,0.021680227756500244,0.018369940209388733,0.014031223726272583,0.007383326816558838,0.003966434770822525,0.0019298802569508553,0.0007562863168772311,0.0003013492774567567,0.0002760861044051126,0.0,0.0,0.0,0.0
16,0.025068606090545655,0.023848780965805054,0.0226663378238678,0.0222091685295105,0.02226835403442383,0.022441398191452026,0.02216942734718323,0.021564154958724976,0.020288206911087035,0.0182612909078598,0.013214523577690124,0.009530232799053193,0.005816296607255936,0.0025731959044933317,0.000671733423601836,0.00034752156247850507,0.00027825610933359713,0.0,0.0,0.0
17,0.025552688121795654,0.024310622406005858,0.02232146167755127,0.021133917951583862,0.019846258330345153,0.02005186960697174,0.0203090975522995,0.020903049468994142,0.02100754466056824,0.02072830729484558,0.017071082258224488,0.014256587982177734,0.010860254061222076,0.006618420970439911,0.0023397744491696357,0.0010840978790074586,0.000411597224639263,0.00027435798626975155,0.0,0.0
18,0.02739161877632141,0.02628600745201111,0.023099924802780152,0.021875126028060913,0.020812672328948973,0.020753639221191406,0.021088094425201417,0.021603968715667724,0.02219740948677063,0.022176591539382933,0.01992389793395996,0.01689850842952728,0.013316381192207337,0.008163291954994201,0.002795367551594973,0.0012831983517622575,0.00047272306004888376,0.0002622200070298277,0.0002631665955181234,0.0
19,0.029198936891555786,0.027898045206069946,0.025896891975402833,0.024759778785705566,0.022738414430618286,0.0212708664894104,0.020988137102127075,0.02138595404624939,0.022171789264678957,0.02294881730079651,0.02202936019897461,0.020044839954376222,0.01708780994415283,0.012420033645629883,0.0060276083052158355,0.0031174799129366874,0.0010651666822843254,0.00029487302697671114,0.00028137536341673697,0.00027056580726639366
